,train,val,test
197,slide_196,slide_1202,slide_1248
198,slide_198,slide_123,slide_268
199,slide_199,slide_988,slide_307
200,slide_200,slide_1112,slide_851
201,slide_202,slide_288,slide_409
202,slide_204,slide_504,slide_539
203,slide_205,slide_610,slide_1147
204,slide_208,slide_1168,slide_962
205,slide_211,slide_1104,slide_815
206,slide_213,slide_14,slide_340
207,slide_214,slide_827,slide_325
208,slide_215,slide_871,slide_858
209,slide_217,slide_297,slide_436
210,slide_222,slide_84,slide_397
211,slide_225,slide_1284,slide_906
212,slide_226,slide_1086,slide_875
213,slide_229,slide_549,slide_31
214,slide_230,slide_56,slide_7
215,slide_233,slide_523,slide_484
216,slide_235,slide_220,slide_130
217,slide_236,slide_99,slide_345
218,slide_237,slide_820,slide_911
219,slide_238,slide_185,slide_249
220,slide_239,slide_54,slide_1060
221,slide_240,slide_111,slide_922
222,slide_241,slide_695,slide_1020
223,slide_242,slide_924,slide_977
224,slide_246,slide_891,slide_944
225,slide_247,slide_336,slide_561
226,slide_248,slide_792,slide_1089
227,slide_252,slide_17,slide_785
228,slide_253,slide_450,slide_384
229,slide_254,slide_1162,slide_1166
230,slide_255,slide_148,slide_948
231,slide_256,slide_431,slide_553
232,slide_257,slide_744,slide_1176
233,slide_258,slide_720,slide_546
234,slide_259,slide_790,slide_970
235,slide_260,slide_154,slide_512
236,slide_261,slide_985,slide_1238
237,slide_262,slide_463,slide_223
238,slide_263,slide_1282,slide_647
239,slide_265,slide_1021,slide_316
240,slide_266,slide_868,slide_588
241,slide_267,slide_1270,slide_1223
242,slide_273,slide_738,slide_560
243,slide_274,slide_1106,slide_925
244,slide_275,slide_468,slide_188
245,slide_278,slide_1033,slide_244
246,slide_279,slide_766,slide_1109
247,slide_280,slide_312,slide_295
248,slide_281,slide_221,slide_26
249,slide_283,slide_919,slide_464
250,slide_285,slide_633,slide_482
251,slide_286,slide_1121,slide_642
252,slide_290,slide_393,slide_326
253,slide_291,slide_1047,slide_955
254,slide_293,slide_1187,slide_1083
255,slide_294,slide_817,slide_769
256,slide_299,slide_1156,slide_192
257,slide_301,slide_826,slide_837
258,slide_303,,
259,slide_306,,
260,slide_308,,
261,slide_309,,
262,slide_310,,
263,slide_313,,
264,slide_314,,
265,slide_317,,
266,slide_318,,
267,slide_319,,
268,slide_321,,
269,slide_323,,
270,slide_324,,
271,slide_327,,
272,slide_328,,
273,slide_329,,
274,slide_331,,
275,slide_332,,
276,slide_333,,
277,slide_338,,
278,slide_339,,
279,slide_341,,
280,slide_342,,
281,slide_344,,
282,slide_346,,
283,slide_348,,
284,slide_349,,
285,slide_351,,
286,slide_352,,
287,slide_355,,
288,slide_356,,
289,slide_357,,
290,slide_359,,
291,slide_360,,
292,slide_364,,
293,slide_366,,
294,slide_367,,
295,slide_370,,
296,slide_371,,
297,slide_372,,
298,slide_373,,
299,slide_374,,
300,slide_376,,
301,slide_377,,
302,slide_378,,
303,slide_379,,
304,slide_382,,
305,slide_385,,
306,slide_387,,
307,slide_389,,
308,slide_390,,
309,slide_391,,
310,slide_392,,
311,slide_395,,
312,slide_396,,
313,slide_398,,
314,slide_402,,
315,slide_405,,
316,slide_407,,
317,slide_410,,
318,slide_412,,
319,slide_413,,
320,slide_417,,
321,slide_418,,
322,slide_419,,
323,slide_420,,
324,slide_421,,
325,slide_422,,
326,slide_423,,
327,slide_424,,
328,slide_425,,
329,slide_427,,
330,slide_428,,
331,slide_429,,
332,slide_432,,
333,slide_433,,
334,slide_434,,
335,slide_437,,
336,slide_441,,
337,slide_443,,
338,slide_444,,
339,slide_445,,
340,slide_446,,
341,slide_449,,
342,slide_451,,
343,slide_454,,
344,slide_455,,
345,slide_456,,
346,slide_457,,
347,slide_459,,
348,slide_461,,
349,slide_465,,
350,slide_466,,
351,slide_467,,
352,slide_469,,
353,slide_470,,
354,slide_472,,
355,slide_473,,
356,slide_474,,
357,slide_475,,
358,slide_477,,
359,slide_478,,
360,slide_479,,
361,slide_480,,
362,slide_483,,
363,slide_487,,
364,slide_489,,
365,slide_490,,
366,slide_491,,
367,slide_492,,
368,slide_493,,
369,slide_495,,
370,slide_499,,
371,slide_501,,
372,slide_502,,
373,slide_506,,
374,slide_507,,
375,slide_509,,
376,slide_510,,
377,slide_511,,
378,slide_513,,
379,slide_516,,
380,slide_517,,
381,slide_518,,
382,slide_520,,
383,slide_521,,
384,slide_522,,
385,slide_524,,
386,slide_525,,
387,slide_526,,
388,slide_527,,
389,slide_529,,
390,slide_532,,
391,slide_536,,
392,slide_537,,
393,slide_538,,
394,slide_541,,
395,slide_542,,
396,slide_543,,
397,slide_545,,
398,slide_547,,
399,slide_551,,
400,slide_554,,
401,slide_555,,
402,slide_556,,
403,slide_559,,
404,slide_562,,
405,slide_563,,
406,slide_566,,
407,slide_567,,
408,slide_568,,
409,slide_569,,
410,slide_570,,
411,slide_571,,
412,slide_572,,
413,slide_574,,
414,slide_575,,
415,slide_576,,
416,slide_578,,
417,slide_579,,
418,slide_580,,
419,slide_582,,
420,slide_583,,
421,slide_585,,
422,slide_587,,
423,slide_590,,
424,slide_591,,
425,slide_593,,
426,slide_594,,
427,slide_596,,
428,slide_597,,
429,slide_599,,
430,slide_600,,
431,slide_601,,
432,slide_602,,
433,slide_603,,
434,slide_604,,
435,slide_607,,
436,slide_611,,
437,slide_612,,
438,slide_613,,
439,slide_614,,
440,slide_615,,
441,slide_617,,
442,slide_618,,
443,slide_619,,
444,slide_620,,
445,slide_621,,
446,slide_622,,
447,slide_626,,
448,slide_627,,
449,slide_628,,
450,slide_629,,
451,slide_630,,
452,slide_631,,
453,slide_632,,
454,slide_634,,
455,slide_635,,
456,slide_636,,
457,slide_639,,
458,slide_641,,
459,slide_644,,
460,slide_645,,
461,slide_648,,
462,slide_649,,
463,slide_650,,
464,slide_651,,
465,slide_652,,
466,slide_655,,
467,slide_656,,
468,slide_657,,
469,slide_658,,
470,slide_661,,
471,slide_662,,
472,slide_664,,
473,slide_666,,
474,slide_669,,
475,slide_672,,
476,slide_673,,
477,slide_674,,
478,slide_681,,
479,slide_682,,
480,slide_683,,
481,slide_684,,
482,slide_685,,
483,slide_686,,
484,slide_693,,
485,slide_694,,
486,slide_696,,
487,slide_698,,
488,slide_699,,
489,slide_701,,
490,slide_705,,
491,slide_707,,
492,slide_708,,
493,slide_709,,
494,slide_711,,
495,slide_712,,
496,slide_713,,
497,slide_718,,
498,slide_719,,
499,slide_721,,
500,slide_722,,
501,slide_725,,
502,slide_726,,
503,slide_731,,
504,slide_732,,
505,slide_735,,
506,slide_736,,
507,slide_739,,
508,slide_740,,
509,slide_741,,
510,slide_742,,
511,slide_743,,
512,slide_745,,
513,slide_746,,
514,slide_747,,
515,slide_748,,
516,slide_749,,
517,slide_752,,
518,slide_753,,
519,slide_755,,
520,slide_756,,
521,slide_757,,
522,slide_758,,
523,slide_759,,
524,slide_760,,
525,slide_761,,
526,slide_762,,
527,slide_763,,
528,slide_764,,
529,slide_767,,
530,slide_770,,
531,slide_771,,
532,slide_773,,
533,slide_775,,
534,slide_776,,
535,slide_777,,
536,slide_780,,
537,slide_781,,
538,slide_783,,
539,slide_784,,
540,slide_787,,
541,slide_788,,
542,slide_789,,
543,slide_793,,
544,slide_796,,
545,slide_797,,
546,slide_798,,
547,slide_802,,
548,slide_803,,
549,slide_804,,
550,slide_805,,
551,slide_806,,
552,slide_808,,
553,slide_809,,
554,slide_810,,
555,slide_811,,
556,slide_813,,
557,slide_814,,
558,slide_818,,
559,slide_822,,
560,slide_829,,
561,slide_832,,
562,slide_833,,
563,slide_835,,
564,slide_840,,
565,slide_841,,
566,slide_843,,
567,slide_844,,
568,slide_845,,
569,slide_846,,
570,slide_847,,
571,slide_848,,
572,slide_849,,
573,slide_853,,
574,slide_854,,
575,slide_855,,
576,slide_859,,
577,slide_861,,
578,slide_863,,
579,slide_866,,
580,slide_869,,
581,slide_873,,
582,slide_874,,
583,slide_876,,
584,slide_877,,
585,slide_879,,
586,slide_881,,
587,slide_883,,
588,slide_886,,
589,slide_887,,
590,slide_888,,
591,slide_889,,
592,slide_892,,
593,slide_893,,
594,slide_896,,
595,slide_899,,
596,slide_901,,
597,slide_902,,
598,slide_903,,
599,slide_904,,
600,slide_905,,
601,slide_907,,
602,slide_909,,
603,slide_914,,
604,slide_918,,
605,slide_923,,
606,slide_926,,
607,slide_927,,
608,slide_928,,
609,slide_931,,
610,slide_932,,
611,slide_933,,
612,slide_934,,
613,slide_935,,
614,slide_936,,
615,slide_939,,
616,slide_940,,
617,slide_943,,
618,slide_946,,
619,slide_947,,
620,slide_949,,
621,slide_950,,
622,slide_951,,
623,slide_953,,
624,slide_957,,
625,slide_958,,
626,slide_959,,
627,slide_960,,
628,slide_963,,
629,slide_965,,
630,slide_969,,
631,slide_973,,
632,slide_975,,
633,slide_982,,
634,slide_983,,
635,slide_984,,
636,slide_986,,
637,slide_987,,
638,slide_989,,
639,slide_990,,
640,slide_992,,
641,slide_993,,
642,slide_994,,
643,slide_998,,
644,slide_999,,
645,slide_1001,,
646,slide_1002,,
647,slide_1003,,
648,slide_1004,,
649,slide_1005,,
650,slide_1007,,
651,slide_1008,,
652,slide_1012,,
653,slide_1015,,
654,slide_1017,,
655,slide_1019,,
656,slide_1022,,
657,slide_1023,,
658,slide_1025,,
659,slide_1027,,
660,slide_1030,,
661,slide_1034,,
662,slide_1036,,
663,slide_1037,,
664,slide_1038,,
665,slide_1039,,
666,slide_1044,,
667,slide_1050,,
668,slide_1052,,
669,slide_1053,,
670,slide_1054,,
671,slide_1055,,
672,slide_1057,,
673,slide_1058,,
674,slide_1063,,
675,slide_1064,,
676,slide_1067,,
677,slide_1069,,
678,slide_1070,,
679,slide_1072,,
680,slide_1073,,
681,slide_1075,,
682,slide_1076,,
683,slide_1078,,
684,slide_1079,,
685,slide_1081,,
686,slide_1085,,
687,slide_1092,,
688,slide_1094,,
689,slide_1096,,
690,slide_1097,,
691,slide_1098,,
692,slide_1099,,
693,slide_1100,,
694,slide_1101,,
695,slide_1102,,
696,slide_1103,,
697,slide_1105,,
698,slide_1107,,
699,slide_1110,,
700,slide_1119,,
701,slide_1120,,
702,slide_1122,,
703,slide_1123,,
704,slide_1124,,
705,slide_1126,,
706,slide_1127,,
707,slide_1128,,
708,slide_1129,,
709,slide_1131,,
710,slide_1134,,
711,slide_1136,,
712,slide_1138,,
713,slide_1140,,
714,slide_1142,,
715,slide_1143,,
716,slide_1144,,
717,slide_1145,,
718,slide_1150,,
719,slide_1158,,
720,slide_1161,,
721,slide_1163,,
722,slide_1167,,
723,slide_1171,,
724,slide_1177,,
725,slide_1179,,
726,slide_1181,,
727,slide_1182,,
728,slide_1183,,
729,slide_1184,,
730,slide_1185,,
731,slide_1188,,
732,slide_1189,,
733,slide_1193,,
734,slide_1197,,
735,slide_1200,,
736,slide_1204,,
737,slide_1206,,
738,slide_1207,,
739,slide_1209,,
740,slide_1213,,
741,slide_1214,,
742,slide_1216,,
743,slide_1222,,
744,slide_1224,,
745,slide_1225,,
746,slide_1226,,
747,slide_1230,,
748,slide_1233,,
749,slide_1242,,
750,slide_1243,,
751,slide_1246,,
752,slide_1247,,
753,slide_1249,,
754,slide_1250,,
755,slide_1251,,
756,slide_1256,,
757,slide_1258,,
758,slide_1259,,
759,slide_1261,,
760,slide_1262,,
761,slide_1264,,
762,slide_1266,,
763,slide_1268,,
764,slide_1272,,
765,slide_1273,,
766,slide_1274,,
767,slide_1276,,
768,slide_1277,,
769,slide_1278,,
770,slide_1279,,
771,slide_1280,,
772,slide_1285,,
773,slide_1287,,
774,slide_1289,,
775,slide_1290,,
