,train,val,test
201,slide_342,slide_1033,slide_1056
202,slide_343,slide_1035,slide_1060
203,slide_344,slide_1047,slide_1061
204,slide_346,slide_1048,slide_1062
205,slide_348,slide_1049,slide_1065
206,slide_349,slide_1068,slide_1071
207,slide_351,slide_1082,slide_1077
208,slide_352,slide_1086,slide_1083
209,slide_354,slide_1091,slide_1087
210,slide_355,slide_1104,slide_1089
211,slide_356,slide_1106,slide_1090
212,slide_357,slide_1112,slide_1108
213,slide_359,slide_1117,slide_1109
214,slide_360,slide_1121,slide_1111
215,slide_361,slide_1130,slide_1113
216,slide_364,slide_1133,slide_1114
217,slide_366,slide_1135,slide_1118
218,slide_367,slide_1148,slide_1132
219,slide_369,slide_1149,slide_1137
220,slide_370,slide_1151,slide_1139
221,slide_371,slide_1152,slide_1141
222,slide_372,slide_1153,slide_1146
223,slide_373,slide_1154,slide_1147
224,slide_374,slide_1156,slide_1155
225,slide_376,slide_1160,slide_1157
226,slide_377,slide_1162,slide_1166
227,slide_378,slide_1165,slide_1170
228,slide_379,slide_1168,slide_1172
229,slide_382,slide_1169,slide_1176
230,slide_385,slide_1173,slide_1178
231,slide_386,slide_1174,slide_1180
232,slide_387,slide_1187,slide_1186
233,slide_388,slide_1192,slide_1190
234,slide_389,slide_1195,slide_1191
235,slide_390,slide_1196,slide_1194
236,slide_391,slide_1198,slide_1199
237,slide_392,slide_1201,slide_1205
238,slide_395,slide_1202,slide_1219
239,slide_396,slide_1208,slide_1220
240,slide_398,slide_1211,slide_1223
241,slide_399,slide_1215,slide_1231
242,slide_402,slide_1217,slide_1232
243,slide_403,slide_1218,slide_1234
244,slide_405,slide_1221,slide_1237
245,slide_407,slide_1227,slide_1238
246,slide_410,slide_1228,slide_1239
247,slide_411,slide_1260,slide_1240
248,slide_412,slide_1263,slide_1244
249,slide_413,slide_1265,slide_1248
250,slide_415,slide_1267,slide_1252
251,slide_417,slide_1269,slide_1253
252,slide_418,slide_1270,slide_1254
253,slide_419,slide_1271,slide_1255
254,slide_420,slide_1281,slide_1257
255,slide_421,slide_1282,slide_1275
256,slide_422,slide_1284,slide_1288
257,slide_423,slide_1286,slide_1291
258,slide_424,,
259,slide_425,,
260,slide_427,,
261,slide_428,,
262,slide_429,,
263,slide_432,,
264,slide_433,,
265,slide_434,,
266,slide_437,,
267,slide_439,,
268,slide_441,,
269,slide_443,,
270,slide_444,,
271,slide_445,,
272,slide_446,,
273,slide_449,,
274,slide_451,,
275,slide_454,,
276,slide_455,,
277,slide_456,,
278,slide_457,,
279,slide_459,,
280,slide_461,,
281,slide_465,,
282,slide_466,,
283,slide_467,,
284,slide_469,,
285,slide_470,,
286,slide_471,,
287,slide_472,,
288,slide_473,,
289,slide_474,,
290,slide_475,,
291,slide_477,,
292,slide_478,,
293,slide_479,,
294,slide_480,,
295,slide_483,,
296,slide_486,,
297,slide_487,,
298,slide_488,,
299,slide_489,,
300,slide_490,,
301,slide_491,,
302,slide_492,,
303,slide_493,,
304,slide_495,,
305,slide_499,,
306,slide_501,,
307,slide_502,,
308,slide_506,,
309,slide_507,,
310,slide_509,,
311,slide_510,,
312,slide_511,,
313,slide_513,,
314,slide_516,,
315,slide_517,,
316,slide_518,,
317,slide_520,,
318,slide_521,,
319,slide_522,,
320,slide_524,,
321,slide_525,,
322,slide_526,,
323,slide_527,,
324,slide_529,,
325,slide_530,,
326,slide_532,,
327,slide_536,,
328,slide_537,,
329,slide_538,,
330,slide_541,,
331,slide_542,,
332,slide_543,,
333,slide_545,,
334,slide_547,,
335,slide_551,,
336,slide_554,,
337,slide_555,,
338,slide_556,,
339,slide_559,,
340,slide_562,,
341,slide_563,,
342,slide_564,,
343,slide_565,,
344,slide_566,,
345,slide_567,,
346,slide_568,,
347,slide_569,,
348,slide_570,,
349,slide_571,,
350,slide_572,,
351,slide_574,,
352,slide_575,,
353,slide_576,,
354,slide_577,,
355,slide_578,,
356,slide_579,,
357,slide_580,,
358,slide_581,,
359,slide_582,,
360,slide_583,,
361,slide_584,,
362,slide_585,,
363,slide_587,,
364,slide_590,,
365,slide_591,,
366,slide_593,,
367,slide_594,,
368,slide_596,,
369,slide_597,,
370,slide_599,,
371,slide_600,,
372,slide_601,,
373,slide_602,,
374,slide_603,,
375,slide_604,,
376,slide_605,,
377,slide_607,,
378,slide_609,,
379,slide_611,,
380,slide_612,,
381,slide_613,,
382,slide_614,,
383,slide_615,,
384,slide_616,,
385,slide_617,,
386,slide_618,,
387,slide_619,,
388,slide_620,,
389,slide_621,,
390,slide_622,,
391,slide_625,,
392,slide_626,,
393,slide_627,,
394,slide_628,,
395,slide_629,,
396,slide_630,,
397,slide_631,,
398,slide_632,,
399,slide_634,,
400,slide_635,,
401,slide_636,,
402,slide_638,,
403,slide_639,,
404,slide_641,,
405,slide_643,,
406,slide_644,,
407,slide_645,,
408,slide_648,,
409,slide_649,,
410,slide_650,,
411,slide_651,,
412,slide_652,,
413,slide_655,,
414,slide_656,,
415,slide_657,,
416,slide_658,,
417,slide_661,,
418,slide_662,,
419,slide_664,,
420,slide_665,,
421,slide_666,,
422,slide_668,,
423,slide_669,,
424,slide_670,,
425,slide_671,,
426,slide_672,,
427,slide_673,,
428,slide_674,,
429,slide_675,,
430,slide_676,,
431,slide_680,,
432,slide_681,,
433,slide_682,,
434,slide_683,,
435,slide_684,,
436,slide_685,,
437,slide_686,,
438,slide_693,,
439,slide_694,,
440,slide_696,,
441,slide_697,,
442,slide_698,,
443,slide_699,,
444,slide_701,,
445,slide_702,,
446,slide_705,,
447,slide_707,,
448,slide_708,,
449,slide_709,,
450,slide_711,,
451,slide_712,,
452,slide_713,,
453,slide_718,,
454,slide_719,,
455,slide_721,,
456,slide_722,,
457,slide_725,,
458,slide_726,,
459,slide_727,,
460,slide_730,,
461,slide_731,,
462,slide_732,,
463,slide_735,,
464,slide_736,,
465,slide_739,,
466,slide_740,,
467,slide_741,,
468,slide_742,,
469,slide_743,,
470,slide_745,,
471,slide_746,,
472,slide_747,,
473,slide_748,,
474,slide_749,,
475,slide_752,,
476,slide_753,,
477,slide_755,,
478,slide_756,,
479,slide_757,,
480,slide_758,,
481,slide_759,,
482,slide_760,,
483,slide_761,,
484,slide_762,,
485,slide_763,,
486,slide_764,,
487,slide_767,,
488,slide_770,,
489,slide_771,,
490,slide_773,,
491,slide_775,,
492,slide_776,,
493,slide_777,,
494,slide_778,,
495,slide_779,,
496,slide_780,,
497,slide_781,,
498,slide_783,,
499,slide_784,,
500,slide_786,,
501,slide_787,,
502,slide_788,,
503,slide_789,,
504,slide_793,,
505,slide_794,,
506,slide_796,,
507,slide_797,,
508,slide_798,,
509,slide_802,,
510,slide_803,,
511,slide_804,,
512,slide_805,,
513,slide_806,,
514,slide_808,,
515,slide_809,,
516,slide_810,,
517,slide_811,,
518,slide_813,,
519,slide_814,,
520,slide_818,,
521,slide_822,,
522,slide_823,,
523,slide_829,,
524,slide_832,,
525,slide_833,,
526,slide_834,,
527,slide_835,,
528,slide_840,,
529,slide_841,,
530,slide_843,,
531,slide_844,,
532,slide_845,,
533,slide_846,,
534,slide_847,,
535,slide_848,,
536,slide_849,,
537,slide_852,,
538,slide_853,,
539,slide_854,,
540,slide_855,,
541,slide_857,,
542,slide_859,,
543,slide_861,,
544,slide_863,,
545,slide_866,,
546,slide_869,,
547,slide_873,,
548,slide_874,,
549,slide_876,,
550,slide_877,,
551,slide_879,,
552,slide_881,,
553,slide_883,,
554,slide_885,,
555,slide_886,,
556,slide_887,,
557,slide_888,,
558,slide_889,,
559,slide_892,,
560,slide_893,,
561,slide_896,,
562,slide_898,,
563,slide_899,,
564,slide_901,,
565,slide_902,,
566,slide_903,,
567,slide_904,,
568,slide_905,,
569,slide_907,,
570,slide_909,,
571,slide_914,,
572,slide_916,,
573,slide_917,,
574,slide_918,,
575,slide_923,,
576,slide_926,,
577,slide_927,,
578,slide_928,,
579,slide_931,,
580,slide_932,,
581,slide_933,,
582,slide_934,,
583,slide_935,,
584,slide_936,,
585,slide_939,,
586,slide_940,,
587,slide_943,,
588,slide_946,,
589,slide_947,,
590,slide_949,,
591,slide_950,,
592,slide_951,,
593,slide_953,,
594,slide_954,,
595,slide_957,,
596,slide_958,,
597,slide_959,,
598,slide_960,,
599,slide_963,,
600,slide_965,,
601,slide_966,,
602,slide_969,,
603,slide_972,,
604,slide_973,,
605,slide_975,,
606,slide_978,,
607,slide_981,,
608,slide_982,,
609,slide_983,,
610,slide_984,,
611,slide_986,,
612,slide_987,,
613,slide_989,,
614,slide_990,,
615,slide_992,,
616,slide_993,,
617,slide_994,,
618,slide_998,,
619,slide_999,,
620,slide_1001,,
621,slide_1002,,
622,slide_1003,,
623,slide_1004,,
624,slide_1005,,
625,slide_1007,,
626,slide_1008,,
627,slide_1012,,
628,slide_1015,,
629,slide_1017,,
630,slide_1019,,
631,slide_1022,,
632,slide_1023,,
633,slide_1025,,
634,slide_1027,,
635,slide_1030,,
636,slide_1031,,
637,slide_1034,,
638,slide_1036,,
639,slide_1037,,
640,slide_1038,,
641,slide_1039,,
642,slide_1041,,
643,slide_1044,,
644,slide_1050,,
645,slide_1052,,
646,slide_1053,,
647,slide_1054,,
648,slide_1055,,
649,slide_1057,,
650,slide_1058,,
651,slide_1059,,
652,slide_1063,,
653,slide_1064,,
654,slide_1066,,
655,slide_1067,,
656,slide_1069,,
657,slide_1070,,
658,slide_1072,,
659,slide_1073,,
660,slide_1074,,
661,slide_1075,,
662,slide_1076,,
663,slide_1078,,
664,slide_1079,,
665,slide_1080,,
666,slide_1081,,
667,slide_1084,,
668,slide_1085,,
669,slide_1088,,
670,slide_1092,,
671,slide_1093,,
672,slide_1094,,
673,slide_1095,,
674,slide_1096,,
675,slide_1097,,
676,slide_1098,,
677,slide_1099,,
678,slide_1100,,
679,slide_1101,,
680,slide_1102,,
681,slide_1103,,
682,slide_1105,,
683,slide_1107,,
684,slide_1110,,
685,slide_1115,,
686,slide_1116,,
687,slide_1119,,
688,slide_1120,,
689,slide_1122,,
690,slide_1123,,
691,slide_1124,,
692,slide_1125,,
693,slide_1126,,
694,slide_1127,,
695,slide_1128,,
696,slide_1129,,
697,slide_1131,,
698,slide_1134,,
699,slide_1136,,
700,slide_1138,,
701,slide_1140,,
702,slide_1142,,
703,slide_1143,,
704,slide_1144,,
705,slide_1145,,
706,slide_1150,,
707,slide_1158,,
708,slide_1159,,
709,slide_1161,,
710,slide_1163,,
711,slide_1164,,
712,slide_1167,,
713,slide_1171,,
714,slide_1175,,
715,slide_1177,,
716,slide_1179,,
717,slide_1181,,
718,slide_1182,,
719,slide_1183,,
720,slide_1184,,
721,slide_1185,,
722,slide_1188,,
723,slide_1189,,
724,slide_1193,,
725,slide_1197,,
726,slide_1200,,
727,slide_1203,,
728,slide_1204,,
729,slide_1206,,
730,slide_1207,,
731,slide_1209,,
732,slide_1210,,
733,slide_1212,,
734,slide_1213,,
735,slide_1214,,
736,slide_1216,,
737,slide_1222,,
738,slide_1224,,
739,slide_1225,,
740,slide_1226,,
741,slide_1229,,
742,slide_1230,,
743,slide_1233,,
744,slide_1235,,
745,slide_1236,,
746,slide_1241,,
747,slide_1242,,
748,slide_1243,,
749,slide_1245,,
750,slide_1246,,
751,slide_1247,,
752,slide_1249,,
753,slide_1250,,
754,slide_1251,,
755,slide_1256,,
756,slide_1258,,
757,slide_1259,,
758,slide_1261,,
759,slide_1262,,
760,slide_1264,,
761,slide_1266,,
762,slide_1268,,
763,slide_1272,,
764,slide_1273,,
765,slide_1274,,
766,slide_1276,,
767,slide_1277,,
768,slide_1278,,
769,slide_1279,,
770,slide_1280,,
771,slide_1283,,
772,slide_1285,,
773,slide_1287,,
774,slide_1289,,
775,slide_1290,,
